id,model,prompting,target,output,src_lang,tgt_lang,src
3107,Qwen/Qwen3-8B,over_supervised_prompt,"public ExtendedPivotTableViewFieldsRecord(RecordInputStream in1){grbit1 = in1.ReadInt();grbit2 = in1.ReadUByte();citmShow = in1.ReadUByte();isxdiSort = in1.ReadUShort();isxdiShow = in1.ReadUShort();switch (in1.Remaining) {case 0:reserved1 = 0;reserved2 = 0;subName = null;return;case 10:break;default:throw new RecordFormatException(""Unexpected remaining size ("" + in1.Remaining + "")"");}int cchSubName = in1.ReadUShort();reserved1 = in1.ReadInt();reserved2 = in1.ReadInt();if (cchSubName != STRING_NOT_PRESENT_LEN){subName = in1.ReadUnicodeLEString(cchSubName);}}","public ExtendedPivotTableViewFieldsRecord(RecordInputStream in) {
    _grbit1 = in.readInt();
    _grbit2 = in.readUByte();
    _citmShow = in.readUByte();
    _isxdiSort = in.readUShort();
    _isxdiShow = in.readUShort();
    switch (in.remaining()) {
        case 0:
            _reserved1 = 0;
            _reserved2 = 0;
            _subtotalName = null;
            return;
        case 10:
            break;
        default:
            throw new RecordFormatException(""Unexpected remaining size ("" + in.remaining() + "")"");
    }
    int cchSubName = in.readUShort();
    _reserved1 = in.readInt();
    _reserved2 = in.readInt();
    if (cchSubName != STRING_NOT_PRESENT_LEN) {
        _subtotalName = in.readUnicodeLEString(cchSubName);
    }
}",java,cs,"public ExtendedPivotTableViewFieldsRecord(RecordInputStream in) {_grbit1 = in.readInt();_grbit2 = in.readUByte();_citmShow = in.readUByte();_isxdiSort = in.readUShort();_isxdiShow = in.readUShort();switch (in.remaining()) {case 0:_reserved1 = 0;_reserved2 = 0;_subtotalName = null;return;case 10:break;default:throw new RecordFormatException(""Unexpected remaining size ("" + in.remaining() + "")"");}int cchSubName = in.readUShort();_reserved1 = in.readInt();_reserved2 = in.readInt();if (cchSubName != STRING_NOT_PRESENT_LEN) {_subtotalName = in.readUnicodeLEString(cchSubName);}}"
2289,Qwen/Qwen3-8B,zero_shot_prompt,"public virtual PutEmailIdentityMailFromAttributesResponse PutEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request){var options = new InvokeOptions();options.RequestMarshaller = PutEmailIdentityMailFromAttributesRequestMarshaller.Instance;options.ResponseUnmarshaller = PutEmailIdentityMailFromAttributesResponseUnmarshaller.Instance;return Invoke<PutEmailIdentityMailFromAttributesResponse>(request, options);}","Here is the C# translation of the provided Java code:

```csharp
public PutEmailIdentityMailFromAttributesResult PutEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request)
{
    request = BeforeClientExecution(request);
    return ExecutePutEmailIdentityMailFromAttributes(request);
}
```",java,cs,public PutEmailIdentityMailFromAttributesResult putEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request) {request = beforeClientExecution(request);return executePutEmailIdentityMailFromAttributes(request);}
2289,Qwen/Qwen3-8B,supervised_prompt,"public virtual PutEmailIdentityMailFromAttributesResponse PutEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request){var options = new InvokeOptions();options.RequestMarshaller = PutEmailIdentityMailFromAttributesRequestMarshaller.Instance;options.ResponseUnmarshaller = PutEmailIdentityMailFromAttributesResponseUnmarshaller.Instance;return Invoke<PutEmailIdentityMailFromAttributesResponse>(request, options);}","public PutEmailIdentityMailFromAttributesResult PutEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request)  
{  
    request = BeforeClientExecution(request);  
    return ExecutePutEmailIdentityMailFromAttributes(request);  
}",java,cs,public PutEmailIdentityMailFromAttributesResult putEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request) {request = beforeClientExecution(request);return executePutEmailIdentityMailFromAttributes(request);}
2289,Qwen/Qwen3-8B,over_supervised_prompt,"public virtual PutEmailIdentityMailFromAttributesResponse PutEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request){var options = new InvokeOptions();options.RequestMarshaller = PutEmailIdentityMailFromAttributesRequestMarshaller.Instance;options.ResponseUnmarshaller = PutEmailIdentityMailFromAttributesResponseUnmarshaller.Instance;return Invoke<PutEmailIdentityMailFromAttributesResponse>(request, options);}","public PutEmailIdentityMailFromAttributesResult PutEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request) {  
    request = BeforeClientExecution(request);  
    return ExecutePutEmailIdentityMailFromAttributes(request);  
}",java,cs,public PutEmailIdentityMailFromAttributesResult putEmailIdentityMailFromAttributes(PutEmailIdentityMailFromAttributesRequest request) {request = beforeClientExecution(request);return executePutEmailIdentityMailFromAttributes(request);}
7206,Qwen/Qwen3-8B,zero_shot_prompt,"public virtual DescribeOrganizationConfigurationResponse DescribeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeOrganizationConfigurationRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeOrganizationConfigurationResponseUnmarshaller.Instance;return Invoke<DescribeOrganizationConfigurationResponse>(request, options);}","Here is the C# translation of the provided Java code:

```csharp
public DescribeOrganizationConfigurationResult DescribeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request) {
    request = BeforeClientExecution(request);
    return ExecuteDescribeOrganizationConfiguration(request);
}
```",java,cs,public DescribeOrganizationConfigurationResult describeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request) {request = beforeClientExecution(request);return executeDescribeOrganizationConfiguration(request);}
7206,Qwen/Qwen3-8B,supervised_prompt,"public virtual DescribeOrganizationConfigurationResponse DescribeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeOrganizationConfigurationRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeOrganizationConfigurationResponseUnmarshaller.Instance;return Invoke<DescribeOrganizationConfigurationResponse>(request, options);}","public DescribeOrganizationConfigurationResult DescribeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request)  
{  
    request = BeforeClientExecution(request);  
    return ExecuteDescribeOrganizationConfiguration(request);  
}",java,cs,public DescribeOrganizationConfigurationResult describeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request) {request = beforeClientExecution(request);return executeDescribeOrganizationConfiguration(request);}
7206,Qwen/Qwen3-8B,over_supervised_prompt,"public virtual DescribeOrganizationConfigurationResponse DescribeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeOrganizationConfigurationRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeOrganizationConfigurationResponseUnmarshaller.Instance;return Invoke<DescribeOrganizationConfigurationResponse>(request, options);}","public DescribeOrganizationConfigurationResult DescribeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request) {  
    request = BeforeClientExecution(request);  
    return ExecuteDescribeOrganizationConfiguration(request);  
}",java,cs,public DescribeOrganizationConfigurationResult describeOrganizationConfiguration(DescribeOrganizationConfigurationRequest request) {request = beforeClientExecution(request);return executeDescribeOrganizationConfiguration(request);}
6981,Qwen/Qwen3-8B,zero_shot_prompt,"public virtual RemoveAllResourcePermissionsResponse RemoveAllResourcePermissions(RemoveAllResourcePermissionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = RemoveAllResourcePermissionsRequestMarshaller.Instance;options.ResponseUnmarshaller = RemoveAllResourcePermissionsResponseUnmarshaller.Instance;return Invoke<RemoveAllResourcePermissionsResponse>(request, options);}","Here is the C# translation of the provided Java code:

```csharp
public RemoveAllResourcePermissionsResult RemoveAllResourcePermissions(RemoveAllResourcePermissionsRequest request)
{
    request = BeforeClientExecution(request);
    return ExecuteRemoveAllResourcePermissions(request);
}
```",java,cs,public RemoveAllResourcePermissionsResult removeAllResourcePermissions(RemoveAllResourcePermissionsRequest request) {request = beforeClientExecution(request);return executeRemoveAllResourcePermissions(request);}
6981,Qwen/Qwen3-8B,supervised_prompt,"public virtual RemoveAllResourcePermissionsResponse RemoveAllResourcePermissions(RemoveAllResourcePermissionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = RemoveAllResourcePermissionsRequestMarshaller.Instance;options.ResponseUnmarshaller = RemoveAllResourcePermissionsResponseUnmarshaller.Instance;return Invoke<RemoveAllResourcePermissionsResponse>(request, options);}","public RemoveAllResourcePermissionsResult removeAllResourcePermissions(RemoveAllResourcePermissionsRequest request)  
{  
    request = beforeClientExecution(request);  
    return executeRemoveAllResourcePermissions(request);  
}",java,cs,public RemoveAllResourcePermissionsResult removeAllResourcePermissions(RemoveAllResourcePermissionsRequest request) {request = beforeClientExecution(request);return executeRemoveAllResourcePermissions(request);}
6981,Qwen/Qwen3-8B,over_supervised_prompt,"public virtual RemoveAllResourcePermissionsResponse RemoveAllResourcePermissions(RemoveAllResourcePermissionsRequest request){var options = new InvokeOptions();options.RequestMarshaller = RemoveAllResourcePermissionsRequestMarshaller.Instance;options.ResponseUnmarshaller = RemoveAllResourcePermissionsResponseUnmarshaller.Instance;return Invoke<RemoveAllResourcePermissionsResponse>(request, options);}","public RemoveAllResourcePermissionsResult removeAllResourcePermissions(RemoveAllResourcePermissionsRequest request) {
    request = beforeClientExecution(request);
    return executeRemoveAllResourcePermissions(request);
}",java,cs,public RemoveAllResourcePermissionsResult removeAllResourcePermissions(RemoveAllResourcePermissionsRequest request) {request = beforeClientExecution(request);return executeRemoveAllResourcePermissions(request);}
2523,Qwen/Qwen3-8B,zero_shot_prompt,"public virtual UpdateMatchmakingConfigurationResponse UpdateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request){var options = new InvokeOptions();options.RequestMarshaller = UpdateMatchmakingConfigurationRequestMarshaller.Instance;options.ResponseUnmarshaller = UpdateMatchmakingConfigurationResponseUnmarshaller.Instance;return Invoke<UpdateMatchmakingConfigurationResponse>(request, options);}","public UpdateMatchmakingConfigurationResult UpdateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request)  
{  
    request = BeforeClientExecution(request);  
    return ExecuteUpdateMatchmakingConfiguration(request);  
}",java,cs,public UpdateMatchmakingConfigurationResult updateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request) {request = beforeClientExecution(request);return executeUpdateMatchmakingConfiguration(request);}
2523,Qwen/Qwen3-8B,supervised_prompt,"public virtual UpdateMatchmakingConfigurationResponse UpdateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request){var options = new InvokeOptions();options.RequestMarshaller = UpdateMatchmakingConfigurationRequestMarshaller.Instance;options.ResponseUnmarshaller = UpdateMatchmakingConfigurationResponseUnmarshaller.Instance;return Invoke<UpdateMatchmakingConfigurationResponse>(request, options);}","public UpdateMatchmakingConfigurationResult UpdateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request)  
{  
    request = BeforeClientExecution(request);  
    return ExecuteUpdateMatchmakingConfiguration(request);  
}",java,cs,public UpdateMatchmakingConfigurationResult updateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request) {request = beforeClientExecution(request);return executeUpdateMatchmakingConfiguration(request);}
2523,Qwen/Qwen3-8B,over_supervised_prompt,"public virtual UpdateMatchmakingConfigurationResponse UpdateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request){var options = new InvokeOptions();options.RequestMarshaller = UpdateMatchmakingConfigurationRequestMarshaller.Instance;options.ResponseUnmarshaller = UpdateMatchmakingConfigurationResponseUnmarshaller.Instance;return Invoke<UpdateMatchmakingConfigurationResponse>(request, options);}","public UpdateMatchmakingConfigurationResult UpdateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request)  
{  
    request = BeforeClientExecution(request);  
    return ExecuteUpdateMatchmakingConfiguration(request);  
}",java,cs,public UpdateMatchmakingConfigurationResult updateMatchmakingConfiguration(UpdateMatchmakingConfigurationRequest request) {request = beforeClientExecution(request);return executeUpdateMatchmakingConfiguration(request);}
1531,Qwen/Qwen3-8B,zero_shot_prompt,"public long CopyUsingLengthPrefix(BytesRef bytes){if (bytes.Length >= 32768){throw new System.ArgumentException(""max length is 32767 (got "" + bytes.Length + "")"");}if (upto + bytes.Length + 2 > blockSize){if (bytes.Length + 2 > blockSize){throw new System.ArgumentException(""block size "" + blockSize + "" is too small to store length "" + bytes.Length + "" bytes"");}if (currentBlock != null){blocks.Add(currentBlock);blockEnd.Add(upto);}currentBlock = new byte[blockSize];upto = 0;}long pointer = GetPointer();if (bytes.Length < 128){currentBlock[upto++] = (byte)bytes.Length;}else{currentBlock[upto++] = unchecked((byte)(0x80 | (bytes.Length >> 8)));currentBlock[upto++] = unchecked((byte)(bytes.Length & 0xff));}Array.Copy(bytes.Bytes, bytes.Offset, currentBlock, upto, bytes.Length);upto += bytes.Length;return pointer;}","```csharp
public long CopyUsingLengthPrefix(BytesRef bytes) {
    if (bytes.Length >= 32768) {
        throw new System.ArgumentException(""max length is 32767 (got "" + bytes.Length + "")"");
    }

    if (upto + bytes.Length + 2 > blockSize) {
        if (bytes.Length + 2 > blockSize) {
            throw new System.ArgumentException(""block size "" + blockSize + "" is too small to store length "" + bytes.Length + "" bytes"");
        }

        if (currentBlock != null) {
            AddBlock(currentBlock);
        }

        currentBlock = new byte[blockSize];
        upto = 0;
    }

    long pointer = GetPointer();

    if (bytes.Length < 128) {
        currentBlock[upto++] = (byte)bytes.Length;
    } else {
        currentBlock[upto++] = (byte)(0x80 | (bytes.Length >> 8));
        currentBlock[upto++] = (byte)(bytes.Length & 0xff);
    }

    System.Array.Copy(bytes.Bytes, bytes.Offset, currentBlock, upto, bytes.Length);
    upto += bytes.Length;

    return pointer;
}
```",java,cs,"public long copyUsingLengthPrefix(BytesRef bytes) {if (bytes.length >= 32768) {throw new IllegalArgumentException(""max length is 32767 (got "" + bytes.length + "")"");}if (upto + bytes.length + 2 > blockSize) {if (bytes.length + 2 > blockSize) {throw new IllegalArgumentException(""block size "" + blockSize + "" is too small to store length "" + bytes.length + "" bytes"");}if (currentBlock != null) {addBlock(currentBlock);}currentBlock = new byte[blockSize];upto = 0;}final long pointer = getPointer();if (bytes.length < 128) {currentBlock[upto++] = (byte) bytes.length;} else {currentBlock[upto++] = (byte) (0x80 | (bytes.length >> 8));currentBlock[upto++] = (byte) (bytes.length & 0xff);}System.arraycopy(bytes.bytes, bytes.offset, currentBlock, upto, bytes.length);upto += bytes.length;return pointer;}"
1531,Qwen/Qwen3-8B,supervised_prompt,"public long CopyUsingLengthPrefix(BytesRef bytes){if (bytes.Length >= 32768){throw new System.ArgumentException(""max length is 32767 (got "" + bytes.Length + "")"");}if (upto + bytes.Length + 2 > blockSize){if (bytes.Length + 2 > blockSize){throw new System.ArgumentException(""block size "" + blockSize + "" is too small to store length "" + bytes.Length + "" bytes"");}if (currentBlock != null){blocks.Add(currentBlock);blockEnd.Add(upto);}currentBlock = new byte[blockSize];upto = 0;}long pointer = GetPointer();if (bytes.Length < 128){currentBlock[upto++] = (byte)bytes.Length;}else{currentBlock[upto++] = unchecked((byte)(0x80 | (bytes.Length >> 8)));currentBlock[upto++] = unchecked((byte)(bytes.Length & 0xff));}Array.Copy(bytes.Bytes, bytes.Offset, currentBlock, upto, bytes.Length);upto += bytes.Length;return pointer;}","public long CopyUsingLengthPrefix(BytesRef bytes) {
    if (bytes.Length >= 32768) {
        throw new ArgumentException($""max length is 32767 (got {bytes.Length})"");
    }

    if (upto + bytes.Length + 2 > blockSize) {
        if (bytes.Length + 2 > blockSize) {
            throw new ArgumentException($""block size {blockSize} is too small to store length {bytes.Length} bytes"");
        }

        if (currentBlock != null) {
            AddBlock(currentBlock);
        }

        currentBlock = new byte[blockSize];
        upto = 0;
    }

    long pointer = GetPointer();

    if (bytes.Length < 128) {
        currentBlock[upto++] = (byte)bytes.Length;
    } else {
        currentBlock[upto++] = (byte)(0x80 | (bytes.Length >> 8));
        currentBlock[upto++] = (byte)(bytes.Length & 0xff);
    }

    Array.Copy(bytes.Bytes, bytes.Offset, currentBlock, upto, bytes.Length);
    upto += bytes.Length;

    return pointer;
}",java,cs,"public long copyUsingLengthPrefix(BytesRef bytes) {if (bytes.length >= 32768) {throw new IllegalArgumentException(""max length is 32767 (got "" + bytes.length + "")"");}if (upto + bytes.length + 2 > blockSize) {if (bytes.length + 2 > blockSize) {throw new IllegalArgumentException(""block size "" + blockSize + "" is too small to store length "" + bytes.length + "" bytes"");}if (currentBlock != null) {addBlock(currentBlock);}currentBlock = new byte[blockSize];upto = 0;}final long pointer = getPointer();if (bytes.length < 128) {currentBlock[upto++] = (byte) bytes.length;} else {currentBlock[upto++] = (byte) (0x80 | (bytes.length >> 8));currentBlock[upto++] = (byte) (bytes.length & 0xff);}System.arraycopy(bytes.bytes, bytes.offset, currentBlock, upto, bytes.length);upto += bytes.length;return pointer;}"
1531,Qwen/Qwen3-8B,over_supervised_prompt,"public long CopyUsingLengthPrefix(BytesRef bytes){if (bytes.Length >= 32768){throw new System.ArgumentException(""max length is 32767 (got "" + bytes.Length + "")"");}if (upto + bytes.Length + 2 > blockSize){if (bytes.Length + 2 > blockSize){throw new System.ArgumentException(""block size "" + blockSize + "" is too small to store length "" + bytes.Length + "" bytes"");}if (currentBlock != null){blocks.Add(currentBlock);blockEnd.Add(upto);}currentBlock = new byte[blockSize];upto = 0;}long pointer = GetPointer();if (bytes.Length < 128){currentBlock[upto++] = (byte)bytes.Length;}else{currentBlock[upto++] = unchecked((byte)(0x80 | (bytes.Length >> 8)));currentBlock[upto++] = unchecked((byte)(bytes.Length & 0xff));}Array.Copy(bytes.Bytes, bytes.Offset, currentBlock, upto, bytes.Length);upto += bytes.Length;return pointer;}","public long CopyUsingLengthPrefix(BytesRef bytes) {
    if (bytes.Length >= 32768) {
        throw new ArgumentException(""max length is 32767 (got "" + bytes.Length + "")"");
    }
    if (upto + bytes.Length + 2 > blockSize) {
        if (bytes.Length + 2 > blockSize) {
            throw new ArgumentException(""block size "" + blockSize + "" is too small to store length "" + bytes.Length + "" bytes"");
        }
        if (currentBlock != null) {
            AddBlock(currentBlock);
        }
        currentBlock = new byte[blockSize];
        upto = 0;
    }
    long pointer = GetPointer();
    if (bytes.Length < 128) {
        currentBlock[upto++] = (byte) bytes.Length;
    } else {
        currentBlock[upto++] = (byte) (0x80 | (bytes.Length >> 8));
        currentBlock[upto++] = (byte) (bytes.Length & 0xff);
    }
    Array.Copy(bytes.Bytes, bytes.Offset, currentBlock, upto, bytes.Length);
    upto += bytes.Length;
    return pointer;
}",java,cs,"public long copyUsingLengthPrefix(BytesRef bytes) {if (bytes.length >= 32768) {throw new IllegalArgumentException(""max length is 32767 (got "" + bytes.length + "")"");}if (upto + bytes.length + 2 > blockSize) {if (bytes.length + 2 > blockSize) {throw new IllegalArgumentException(""block size "" + blockSize + "" is too small to store length "" + bytes.length + "" bytes"");}if (currentBlock != null) {addBlock(currentBlock);}currentBlock = new byte[blockSize];upto = 0;}final long pointer = getPointer();if (bytes.length < 128) {currentBlock[upto++] = (byte) bytes.length;} else {currentBlock[upto++] = (byte) (0x80 | (bytes.length >> 8));currentBlock[upto++] = (byte) (bytes.length & 0xff);}System.arraycopy(bytes.bytes, bytes.offset, currentBlock, upto, bytes.length);upto += bytes.length;return pointer;}"
8119,Qwen/Qwen3-8B,zero_shot_prompt,"public static bool HasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configSet){if (AllConfigsInRuleStopStates(configSet.configs)){return true;}if (mode == PredictionMode.SLL){if (configSet.hasSemanticContext){ATNConfigSet dup = new ATNConfigSet();foreach (ATNConfig c in configSet.configs){dup.Add(new ATNConfig(c, SemanticContext.NONE));}configSet = dup;}}ICollection<BitSet> altsets = GetConflictingAltSubsets(configSet.configs);bool heuristic = HasConflictingAltSet(altsets) && !HasStateAssociatedWithOneAlt(configSet.configs);return heuristic;}","Here is the C# translation of the provided Java code:

```csharp
public static bool HasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configs)
{
    if (AllConfigsInRuleStopStates(configs))
    {
        return true;
    }

    if (mode == PredictionMode.SLL)
    {
        if (configs.HasSemanticContext)
        {
            ATNConfigSet dup = new ATNConfigSet();
            foreach (ATNConfig c in configs)
            {
                c = new ATNConfig(c, SemanticContext.NONE);
                dup.Add(c);
            }
            configs = dup;
        }
    }

    Collection<BitSet> altsets = GetConflictingAltSubsets(configs);
    bool heuristic = HasConflictingAltSet(altsets) && !HasStateAssociatedWithOneAlt(configs);
    return heuristic;
}
```",java,cs,"public static boolean hasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configs) {if (allConfigsInRuleStopStates(configs)) {return true;}if ( mode == PredictionMode.SLL ) {if ( configs.hasSemanticContext ) {ATNConfigSet dup = new ATNConfigSet();for (ATNConfig c : configs) {c = new ATNConfig(c,SemanticContext.NONE);dup.add(c);}configs = dup;}}Collection<BitSet> altsets = getConflictingAltSubsets(configs);boolean heuristic =hasConflictingAltSet(altsets) && !hasStateAssociatedWithOneAlt(configs);return heuristic;}"
8119,Qwen/Qwen3-8B,supervised_prompt,"public static bool HasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configSet){if (AllConfigsInRuleStopStates(configSet.configs)){return true;}if (mode == PredictionMode.SLL){if (configSet.hasSemanticContext){ATNConfigSet dup = new ATNConfigSet();foreach (ATNConfig c in configSet.configs){dup.Add(new ATNConfig(c, SemanticContext.NONE));}configSet = dup;}}ICollection<BitSet> altsets = GetConflictingAltSubsets(configSet.configs);bool heuristic = HasConflictingAltSet(altsets) && !HasStateAssociatedWithOneAlt(configSet.configs);return heuristic;}","public static bool HasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configs) {
    if (AllConfigsInRuleStopStates(configs)) {
        return true;
    }
    if (mode == PredictionMode.SLL) {
        if (configs.HasSemanticContext) {
            ATNConfigSet dup = new ATNConfigSet();
            foreach (ATNConfig c in configs) {
                ATNConfig newC = new ATNConfig(c, SemanticContext.NONE);
                dup.Add(newC);
            }
            configs = dup;
        }
    }
    Collection<BitSet> altsets = GetConflictingAltSubsets(configs);
    bool heuristic = HasConflictingAltSet(altsets) && !HasStateAssociatedWithOneAlt(configs);
    return heuristic;
}",java,cs,"public static boolean hasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configs) {if (allConfigsInRuleStopStates(configs)) {return true;}if ( mode == PredictionMode.SLL ) {if ( configs.hasSemanticContext ) {ATNConfigSet dup = new ATNConfigSet();for (ATNConfig c : configs) {c = new ATNConfig(c,SemanticContext.NONE);dup.add(c);}configs = dup;}}Collection<BitSet> altsets = getConflictingAltSubsets(configs);boolean heuristic =hasConflictingAltSet(altsets) && !hasStateAssociatedWithOneAlt(configs);return heuristic;}"
8119,Qwen/Qwen3-8B,over_supervised_prompt,"public static bool HasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configSet){if (AllConfigsInRuleStopStates(configSet.configs)){return true;}if (mode == PredictionMode.SLL){if (configSet.hasSemanticContext){ATNConfigSet dup = new ATNConfigSet();foreach (ATNConfig c in configSet.configs){dup.Add(new ATNConfig(c, SemanticContext.NONE));}configSet = dup;}}ICollection<BitSet> altsets = GetConflictingAltSubsets(configSet.configs);bool heuristic = HasConflictingAltSet(altsets) && !HasStateAssociatedWithOneAlt(configSet.configs);return heuristic;}","public static bool HasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configs) {
    if (AllConfigsInRuleStopStates(configs)) {
        return true;
    }
    if (mode == PredictionMode.SLL) {
        if (configs.HasSemanticContext) {
            ATNConfigSet dup = new ATNConfigSet();
            foreach (ATNConfig c in configs) {
                c = new ATNConfig(c, SemanticContext.NONE);
                dup.Add(c);
            }
            configs = dup;
        }
    }
    Collection<BitSet> altsets = GetConflictingAltSubsets(configs);
    bool heuristic = HasConflictingAltSet(altsets) && !HasStateAssociatedWithOneAlt(configs);
    return heuristic;
}",java,cs,"public static boolean hasSLLConflictTerminatingPrediction(PredictionMode mode, ATNConfigSet configs) {if (allConfigsInRuleStopStates(configs)) {return true;}if ( mode == PredictionMode.SLL ) {if ( configs.hasSemanticContext ) {ATNConfigSet dup = new ATNConfigSet();for (ATNConfig c : configs) {c = new ATNConfig(c,SemanticContext.NONE);dup.add(c);}configs = dup;}}Collection<BitSet> altsets = getConflictingAltSubsets(configs);boolean heuristic =hasConflictingAltSet(altsets) && !hasStateAssociatedWithOneAlt(configs);return heuristic;}"
170,Qwen/Qwen3-8B,zero_shot_prompt,"public virtual DescribeValidDBInstanceModificationsResponse DescribeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeValidDBInstanceModificationsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeValidDBInstanceModificationsResponseUnmarshaller.Instance;return Invoke<DescribeValidDBInstanceModificationsResponse>(request, options);}","public ValidDBInstanceModificationsMessage DescribeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request)  
{  
    request = BeforeClientExecution(request);  
    return ExecuteDescribeValidDBInstanceModifications(request);  
}",java,cs,public ValidDBInstanceModificationsMessage describeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request) {request = beforeClientExecution(request);return executeDescribeValidDBInstanceModifications(request);}
170,Qwen/Qwen3-8B,supervised_prompt,"public virtual DescribeValidDBInstanceModificationsResponse DescribeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeValidDBInstanceModificationsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeValidDBInstanceModificationsResponseUnmarshaller.Instance;return Invoke<DescribeValidDBInstanceModificationsResponse>(request, options);}","public ValidDBInstanceModificationsMessage DescribeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request)  
{  
    request = BeforeClientExecution(request);  
    return ExecuteDescribeValidDBInstanceModifications(request);  
}",java,cs,public ValidDBInstanceModificationsMessage describeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request) {request = beforeClientExecution(request);return executeDescribeValidDBInstanceModifications(request);}
170,Qwen/Qwen3-8B,over_supervised_prompt,"public virtual DescribeValidDBInstanceModificationsResponse DescribeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeValidDBInstanceModificationsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeValidDBInstanceModificationsResponseUnmarshaller.Instance;return Invoke<DescribeValidDBInstanceModificationsResponse>(request, options);}","public ValidDBInstanceModificationsMessage DescribeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request) {  
    request = BeforeClientExecution(request);  
    return ExecuteDescribeValidDBInstanceModifications(request);  
}",java,cs,public ValidDBInstanceModificationsMessage describeValidDBInstanceModifications(DescribeValidDBInstanceModificationsRequest request) {request = beforeClientExecution(request);return executeDescribeValidDBInstanceModifications(request);}
3916,Qwen/Qwen3-8B,zero_shot_prompt,"public virtual GetRelationalDatabaseLogStreamsResponse GetRelationalDatabaseLogStreams(GetRelationalDatabaseLogStreamsRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetRelationalDatabaseLogStreamsRequestMarshaller.Instance;options.ResponseUnmarshaller = GetRelationalDatabaseLogStreamsResponseUnmarshaller.Instance;return Invoke<GetRelationalDatabaseLogStreamsResponse>(request, options);}","public GetRelationalDatabaseLogStreamsResult GetRelationalDatabaseLogStreams(GetRelationalDatabaseLogStreamsRequest request)  
{  
    request = BeforeClientExecution(request);  
    return ExecuteGetRelationalDatabaseLogStreams(request);  
}",java,cs,public GetRelationalDatabaseLogStreamsResult getRelationalDatabaseLogStreams(GetRelationalDatabaseLogStreamsRequest request) {request = beforeClientExecution(request);return executeGetRelationalDatabaseLogStreams(request);}
